"shortmove","longmove","Profit","TotalTrades","Name"
40,19,-0.16491,30,"Tether"
20,10,-0.165128,55,"Tether"
43,20,-0.165204,28,"Tether"
39,17,-0.165212,30,"Tether"
47,5,-0.165312,33,"Tether"
48,5,-0.165312,33,"Tether"
49,5,-0.165312,33,"Tether"
44,5,-0.165352,41,"Tether"
28,12,-0.165368,39,"Tether"
50,40,-0.165526,39,"Tether"
42,28,-0.16553,32,"Tether"
29,7,-0.165846,43,"Tether"
48,34,-0.165948,29,"Tether"
48,33,-0.166282,29,"Tether"
47,33,-0.166292,29,"Tether"
31,24,-0.166382,54,"Tether"
45,31,-0.166518,32,"Tether"
49,32,-0.166546,35,"Tether"
47,14,-0.16663,32,"Tether"
40,17,-0.166668,30,"Tether"
44,30,-0.16675,34,"Tether"
12,6,-0.166922,85,"Tether"
45,17,-0.167028,26,"Tether"
37,7,-0.16726,43,"Tether"
50,33,-0.167312,33,"Tether"
44,17,-0.167362,28,"Tether"
21,10,-0.16742,51,"Tether"
36,17,-0.16747,32,"Tether"
46,16,-0.167476,26,"Tether"
43,23,-0.16797,30,"Tether"
10,4,-0.167996,97,"Tether"
8,4,-0.168182,107,"Tether"
46,14,-0.168428,32,"Tether"
50,31,-0.168552,34,"Tether"
22,11,-0.168592,45,"Tether"
13,4,-0.168798,73,"Tether"
48,32,-0.169328,31,"Tether"
43,25,-0.169432,36,"Tether"
35,8,-0.169506,39,"Tether"
34,19,-0.169556,34,"Tether"
36,8,-0.169624,39,"Tether"
30,8,-0.169628,41,"Tether"
44,31,-0.16963,36,"Tether"
45,4,-0.169648,43,"Tether"
10,5,-0.169684,91,"Tether"
27,19,-0.169844,52,"Tether"
41,4,-0.169884,51,"Tether"
42,4,-0.169884,49,"Tether"
43,4,-0.169884,49,"Tether"
38,19,-0.1699,32,"Tether"
40,4,-0.169926,53,"Tether"
39,4,-0.169928,51,"Tether"
38,4,-0.16997,51,"Tether"
47,28,-0.170008,36,"Tether"
46,32,-0.170032,33,"Tether"
30,25,-0.17051,60,"Tether"
30,24,-0.17052,62,"Tether"
37,8,-0.170594,39,"Tether"
43,41,-0.171086000000001,85,"Tether"
38,18,-0.171098,30,"Tether"
35,21,-0.171174,36,"Tether"
18,12,-0.171482,51,"Tether"
35,18,-0.171538,34,"Tether"
37,18,-0.171604,34,"Tether"
49,31,-0.171686,31,"Tether"
49,18,-0.172104,26,"Tether"
50,18,-0.172104,26,"Tether"
48,18,-0.172106,26,"Tether"
20,6,-0.172184,57,"Tether"
49,36,-0.172354,35,"Tether"
12,2,-0.172452,104,"Tether"
28,17,-0.172568,42,"Tether"
47,44,-0.172892,67,"Tether"
43,31,-0.173206,36,"Tether"
35,11,-0.173398,31,"Tether"
42,10,-0.173454,31,"Tether"
49,37,-0.173578,37,"Tether"
41,11,-0.173848,27,"Tether"
37,12,-0.17396,31,"Tether"
43,26,-0.17422,38,"Tether"
22,13,-0.174446,50,"Tether"
44,18,-0.17447,28,"Tether"
46,18,-0.17463,26,"Tether"
22,7,-0.174886,53,"Tether"
46,19,-0.175334000000001,26,"Tether"
19,15,-0.17539,66,"Tether"
47,34,-0.175548,35,"Tether"
25,17,-0.175598,52,"Tether"
38,10,-0.175724,31,"Tether"
37,31,-0.176138,62,"Tether"
50,44,-0.176156,58,"Tether"
26,19,-0.176304,48,"Tether"
39,37,-0.17652,89,"Tether"
33,4,-0.176746,53,"Tether"
35,14,-0.17683,30,"Tether"
23,7,-0.176862,59,"Tether"
39,23,-0.17691,32,"Tether"
46,25,-0.177112,32,"Tether"
32,27,-0.177212,60,"Tether"
47,25,-0.177272,32,"Tether"
20,18,-0.177282,90,"Tether"
39,10,-0.177304,31,"Tether"
29,10,-0.177486,43,"Tether"
45,30,-0.177584,34,"Tether"
32,10,-0.17761,37,"Tether"
21,12,-0.17876,51,"Tether"
43,10,-0.178768,31,"Tether"
44,10,-0.178768,31,"Tether"
46,31,-0.17898,31,"Tether"
46,37,-0.179014,39,"Tether"
38,24,-0.17932,34,"Tether"
31,28,-0.179392,72,"Tether"
50,38,-0.179874,35,"Tether"
47,42,-0.180098,59,"Tether"
12,7,-0.180118,81,"Tether"
33,10,-0.180304,35,"Tether"
47,40,-0.180632,51,"Tether"
47,32,-0.180868,31,"Tether"
45,37,-0.181484,43,"Tether"
22,10,-0.181664,51,"Tether"
40,10,-0.182114,33,"Tether"
41,25,-0.182296,36,"Tether"
50,39,-0.1823,35,"Tether"
42,25,-0.182424,38,"Tether"
27,12,-0.182596,41,"Tether"
47,31,-0.182742,31,"Tether"
16,11,-0.182758,65,"Tether"
42,23,-0.183348,32,"Tether"
48,31,-0.183576,35,"Tether"
14,7,-0.184018,71,"Tether"
50,5,-0.18465,33,"Tether"
49,10,-0.184656,29,"Tether"
29,12,-0.184662,37,"Tether"
45,5,-0.185116,41,"Tether"
21,7,-0.185622,53,"Tether"
44,32,-0.186786,33,"Tether"
45,32,-0.186792,33,"Tether"
34,29,-0.186968,60,"Tether"
46,17,-0.18703,26,"Tether"
29,18,-0.187078,42,"Tether"
33,26,-0.187162,50,"Tether"
40,7,-0.187294,39,"Tether"
42,8,-0.188254,39,"Tether"
43,8,-0.188254,39,"Tether"
31,25,-0.188912,62,"Tether"
14,10,-0.188966,79,"Tether"
44,8,-0.18959,39,"Tether"
45,8,-0.189592,37,"Tether"
46,8,-0.189592,37,"Tether"
26,12,-0.189784,45,"Tether"
27,17,-0.189904,46,"Tether"
13,8,-0.190044,77,"Tether"
42,9,-0.190222,31,"Tether"
41,8,-0.190358,37,"Tether"
48,36,-0.190934,39,"Tether"
47,46,-0.19101,107,"Tether"
36,18,-0.191422,34,"Tether"
40,8,-0.192174,37,"Tether"
19,7,-0.192192,55,"Tether"
46,23,-0.192378,30,"Tether"
11,10,-0.193338,151,"Tether"
21,20,-0.193702000000001,138,"Tether"
34,4,-0.19395,53,"Tether"
36,12,-0.19399,31,"Tether"
47,9,-0.19423,33,"Tether"
48,9,-0.19423,31,"Tether"
49,9,-0.19423,31,"Tether"
21,13,-0.194256,53,"Tether"
26,18,-0.194434,50,"Tether"
49,8,-0.194492,33,"Tether"
47,8,-0.194698,35,"Tether"
48,8,-0.194698,35,"Tether"
33,28,-0.195188,62,"Tether"
40,9,-0.19533,31,"Tether"
43,9,-0.19533,33,"Tether"
38,8,-0.195374,39,"Tether"
40,28,-0.195536,44,"Tether"
19,17,-0.196398000000001,96,"Tether"
44,9,-0.196504,33,"Tether"
45,9,-0.19654,33,"Tether"
21,11,-0.196554,51,"Tether"
41,28,-0.196612,38,"Tether"
38,9,-0.196802,37,"Tether"
34,10,-0.197018,33,"Tether"
36,9,-0.197422,33,"Tether"
49,38,-0.197464,37,"Tether"
38,23,-0.198032,32,"Tether"
43,32,-0.198178,43,"Tether"
35,10,-0.198192,35,"Tether"
39,9,-0.198382,35,"Tether"
44,25,-0.198654,34,"Tether"
33,8,-0.19869,39,"Tether"
41,10,-0.198768,31,"Tether"
21,19,-0.199398,92,"Tether"
47,43,-0.199486,59,"Tether"
29,8,-0.199648,45,"Tether"
41,20,-0.19994,30,"Tether"
42,20,-0.200096,30,"Tether"
27,13,-0.2002,46,"Tether"
10,6,-0.200966,95,"Tether"
48,40,-0.201572,41,"Tether"
46,7,-0.202402,37,"Tether"
46,6,-0.20304,39,"Tether"
46,9,-0.203102,33,"Tether"
20,7,-0.203624,55,"Tether"
34,22,-0.204156,44,"Tether"
33,12,-0.204408,33,"Tether"
50,10,-0.20469,29,"Tether"
41,19,-0.20491,30,"Tether"
31,12,-0.204934,35,"Tether"
24,18,-0.205168,56,"Tether"
46,43,-0.205366,71,"Tether"
47,7,-0.205694,33,"Tether"
48,7,-0.205714,33,"Tether"
44,6,-0.205874,41,"Tether"
49,7,-0.205912,33,"Tether"
49,6,-0.206096,37,"Tether"
48,6,-0.20625,37,"Tether"
44,20,-0.206490000000001,28,"Tether"
45,20,-0.206492000000001,28,"Tether"
33,19,-0.206662,40,"Tether"
17,13,-0.207856,69,"Tether"
47,6,-0.208136,37,"Tether"
46,42,-0.208168,59,"Tether"
48,41,-0.208328,49,"Tether"
23,10,-0.208836,51,"Tether"
13,10,-0.209964,97,"Tether"
11,7,-0.20999,93,"Tether"
7,6,-0.210132,163,"Tether"
36,22,-0.2108,32,"Tether"
29,23,-0.212364000000001,60,"Tether"
45,44,-0.213724,109,"Tether"
34,12,-0.21387,31,"Tether"
35,12,-0.214104,31,"Tether"
50,9,-0.21423,31,"Tether"
33,27,-0.214394,64,"Tether"
50,8,-0.214492,33,"Tether"
38,7,-0.214688,41,"Tether"
34,25,-0.21475,46,"Tether"
39,7,-0.214982,41,"Tether"
15,13,-0.215194,101,"Tether"
37,9,-0.21533,35,"Tether"
41,9,-0.21533,31,"Tether"
38,37,-0.216742,127,"Tether"
39,8,-0.216954,39,"Tether"
32,7,-0.217592,37,"Tether"
32,9,-0.21788,37,"Tether"
40,5,-0.218956,43,"Tether"
34,9,-0.219014,35,"Tether"
35,9,-0.21964,35,"Tether"
47,37,-0.21978,41,"Tether"
28,6,-0.219968,49,"Tether"
32,26,-0.220076,62,"Tether"
47,10,-0.220128,31,"Tether"
48,10,-0.220128,31,"Tether"
29,6,-0.220174,49,"Tether"
46,10,-0.220248,31,"Tether"
45,10,-0.220454,31,"Tether"
35,26,-0.22051,42,"Tether"
46,20,-0.221348000000001,26,"Tether"
33,9,-0.222536,37,"Tether"
12,4,-0.222942,77,"Tether"
37,19,-0.22336,32,"Tether"
21,17,-0.22459,72,"Tether"
32,24,-0.22475,52,"Tether"
19,18,-0.224994,139,"Tether"
50,7,-0.225706,33,"Tether"
45,6,-0.225834,41,"Tether"
20,12,-0.227066,53,"Tether"
24,13,-0.227144,46,"Tether"
42,7,-0.227272,39,"Tether"
43,7,-0.227272,39,"Tether"
44,7,-0.227272,37,"Tether"
45,7,-0.227272,37,"Tether"
41,7,-0.227292,39,"Tether"
42,5,-0.227426,45,"Tether"
41,5,-0.22758,45,"Tether"
46,40,-0.227846,59,"Tether"
25,13,-0.227978,44,"Tether"
35,19,-0.228534,36,"Tether"
38,25,-0.229556,38,"Tether"
25,18,-0.230674,50,"Tether"
35,22,-0.231476,36,"Tether"
32,31,-0.231924,126,"Tether"
11,4,-0.23224,87,"Tether"
34,7,-0.232432,41,"Tether"
36,7,-0.233104,41,"Tether"
26,13,-0.233454,44,"Tether"
32,8,-0.23416,39,"Tether"
50,6,-0.234732,35,"Tether"
43,5,-0.235352,43,"Tether"
38,5,-0.236446,43,"Tether"
34,27,-0.236564,50,"Tether"
35,7,-0.236568,41,"Tether"
39,5,-0.236686,43,"Tether"
15,12,-0.236768,93,"Tether"
31,6,-0.238754,49,"Tether"
37,5,-0.239688,45,"Tether"
27,6,-0.240074,53,"Tether"
45,43,-0.240454,81,"Tether"
17,3,-0.240874,74,"Tether"
6,3,-0.242232000000001,124,"Tether"
45,25,-0.242472,34,"Tether"
46,41,-0.242596,63,"Tether"
48,37,-0.242828,39,"Tether"
49,44,-0.243008,63,"Tether"
30,6,-0.24304,53,"Tether"
35,27,-0.24407,44,"Tether"
34,23,-0.244486,42,"Tether"
39,28,-0.244654,42,"Tether"
33,31,-0.24471,90,"Tether"
41,6,-0.244864,41,"Tether"
42,6,-0.244864,41,"Tether"
40,6,-0.244866,41,"Tether"
43,6,-0.244866,43,"Tether"
47,41,-0.246248,55,"Tether"
48,38,-0.246608,39,"Tether"
33,5,-0.246952,47,"Tether"
8,2,-0.248092000000001,126,"Tether"
31,29,-0.248442,87,"Tether"
10,7,-0.249402,93,"Tether"
34,5,-0.250176,49,"Tether"
10,2,-0.251906,112,"Tether"
46,38,-0.25359,43,"Tether"
37,25,-0.254324,42,"Tether"
33,25,-0.255124,48,"Tether"
33,24,-0.256,46,"Tether"
36,19,-0.258714,34,"Tether"
31,30,-0.259804,131,"Tether"
13,6,-0.260436,75,"Tether"
32,12,-0.2606,33,"Tether"
11,6,-0.261486,93,"Tether"
7,2,-0.261618,126,"Tether"
49,48,-0.263758,111,"Tether"
7,3,-0.26409,116,"Tether"
25,6,-0.264442,57,"Tether"
39,6,-0.264866,45,"Tether"
29,25,-0.264996,68,"Tether"
35,23,-0.265232,42,"Tether"
32,5,-0.266954,49,"Tether"
20,17,-0.269266,80,"Tether"
37,6,-0.270024,43,"Tether"
46,39,-0.27034,51,"Tether"
32,28,-0.27053,68,"Tether"
9,4,-0.277500000000001,97,"Tether"
45,39,-0.278026000000001,63,"Tether"
36,5,-0.27847,45,"Tether"
6,2,-0.278948000000001,136,"Tether"
13,12,-0.279382,145,"Tether"
16,3,-0.28043,78,"Tether"
18,3,-0.28363,72,"Tether"
33,11,-0.283632,35,"Tether"
32,11,-0.284354,37,"Tether"
38,6,-0.284864,43,"Tether"
19,12,-0.28523,53,"Tether"
45,40,-0.288078,61,"Tether"
48,39,-0.290612,43,"Tether"
45,41,-0.291958,61,"Tether"
32,6,-0.292962,43,"Tether"
9,6,-0.29339,103,"Tether"
13,7,-0.29566,73,"Tether"
45,42,-0.297572,71,"Tether"
32,25,-0.298268,50,"Tether"
35,5,-0.30086,45,"Tether"
33,32,-0.301802,131,"Tether"
9,2,-0.302128,114,"Tether"
5,2,-0.302186000000001,138,"Tether"
33,23,-0.302556,46,"Tether"
32,23,-0.304182,42,"Tether"
47,39,-0.31059,41,"Tether"
47,38,-0.311348,41,"Tether"
46,3,-0.315464000000001,50,"Tether"
44,42,-0.31688,83,"Tether"
9,8,-0.31739,155,"Tether"
35,25,-0.318504,44,"Tether"
26,6,-0.319918,51,"Tether"
47,3,-0.320572000000001,48,"Tether"
48,3,-0.320572000000001,48,"Tether"
49,3,-0.320572000000001,48,"Tether"
32,3,-0.320756,54,"Tether"
33,3,-0.320756,58,"Tether"
22,6,-0.329206,55,"Tether"
33,7,-0.33306,37,"Tether"
23,3,-0.335714,68,"Tether"
24,3,-0.336602,68,"Tether"
5,3,-0.336806,146,"Tether"
35,24,-0.337952,44,"Tether"
45,3,-0.340336000000001,52,"Tether"
44,3,-0.340572000000001,52,"Tether"
13,3,-0.343186,90,"Tether"
23,6,-0.343764,53,"Tether"
19,3,-0.344098,68,"Tether"
15,3,-0.345466,90,"Tether"
31,3,-0.352924,56,"Tether"
8,3,-0.353498000000001,110,"Tether"
14,12,-0.354614,103,"Tether"
24,6,-0.355044,53,"Tether"
11,2,-0.356764,102,"Tether"
9,7,-0.35825,115,"Tether"
50,3,-0.359910000000001,48,"Tether"
42,3,-0.361220000000001,62,"Tether"
41,3,-0.361262,60,"Tether"
20,3,-0.364098,70,"Tether"
27,2,-0.36669,80,"Tether"
28,2,-0.36669,80,"Tether"
3,2,-0.369552,200,"Tether"
29,3,-0.369732,60,"Tether"
39,3,-0.369854000000001,58,"Tether"
40,3,-0.369854000000001,58,"Tether"
25,2,-0.372458,80,"Tether"
27,3,-0.373044,64,"Tether"
30,3,-0.373078,58,"Tether"
16,13,-0.375194,91,"Tether"
38,3,-0.375320000000001,58,"Tether"
26,2,-0.375412,78,"Tether"
28,3,-0.376422,60,"Tether"
22,3,-0.378702000000001,70,"Tether"
12,3,-0.38001,88,"Tether"
43,3,-0.380572000000001,52,"Tether"
23,2,-0.382782,82,"Tether"
33,6,-0.382962,43,"Tether"
34,6,-0.385436,43,"Tether"
35,6,-0.385824,43,"Tether"
36,6,-0.386638,45,"Tether"
37,3,-0.398606,58,"Tether"
34,3,-0.400756,58,"Tether"
29,2,-0.400996,78,"Tether"
31,2,-0.400996,76,"Tether"
33,2,-0.400996,80,"Tether"
24,2,-0.402748,82,"Tether"
35,3,-0.409816,60,"Tether"
17,2,-0.409868,92,"Tether"
36,3,-0.412168,60,"Tether"
10,3,-0.41265,96,"Tether"
26,3,-0.412886,64,"Tether"
25,3,-0.413264000000001,64,"Tether"
21,3,-0.418746000000001,68,"Tether"
30,2,-0.420996,78,"Tether"
22,2,-0.422772,84,"Tether"
37,2,-0.427238,72,"Tether"
20,2,-0.432434000000001,90,"Tether"
14,3,-0.433132,82,"Tether"
21,2,-0.433444000000001,90,"Tether"
32,2,-0.440996,76,"Tether"
36,2,-0.443852,72,"Tether"
16,2,-0.450524000000001,96,"Tether"
34,2,-0.461,78,"Tether"
9,3,-0.462452000000001,100,"Tether"
18,2,-0.470276000000001,94,"Tether"
46,2,-0.475698,64,"Tether"
19,2,-0.480230000000001,90,"Tether"
44,2,-0.480806,66,"Tether"
47,2,-0.480806,62,"Tether"
48,2,-0.480806,62,"Tether"
11,3,-0.482776,96,"Tether"
35,2,-0.486242,72,"Tether"
15,2,-0.492244,94,"Tether"
45,2,-0.50057,66,"Tether"
39,2,-0.500806,68,"Tether"
40,2,-0.500806,68,"Tether"
41,2,-0.500806,68,"Tether"
42,2,-0.500806,68,"Tether"
43,2,-0.500806,66,"Tether"
38,2,-0.503952,70,"Tether"
49,2,-0.50439,60,"Tether"
50,2,-0.52439,60,"Tether"
13,2,-0.533082,100,"Tether"
14,2,-0.554448,94,"Tether"
49,41,58.79,4,"MinexCoin"
48,41,58.03,4,"MinexCoin"
47,42,58.03,4,"MinexCoin"
50,41,57.81,4,"MinexCoin"
47,41,50.61,4,"MinexCoin"
46,44,46.05,10,"MinexCoin"
46,42,42.84,4,"MinexCoin"
49,42,40.97,4,"MinexCoin"
48,42,39.33,4,"MinexCoin"
48,40,36.51,4,"MinexCoin"
46,41,35.42,4,"MinexCoin"
47,40,35.27,4,"MinexCoin"
14,12,29.24,7,"MinexCoin"
45,41,28.76,4,"MinexCoin"
47,46,28.09,10,"MinexCoin"
45,42,27.55,4,"MinexCoin"
14,11,26.94,5,"MinexCoin"
46,43,26.29,8,"MinexCoin"
50,39,26.05,4,"MinexCoin"
6,5,25.91,13,"MinexCoin"
49,40,25.49,4,"MinexCoin"
50,40,25.49,4,"MinexCoin"
46,40,23.91,4,"MinexCoin"
5,4,23.29,17,"MinexCoin"
5,3,22.08,13,"MinexCoin"
47,43,20.89,6,"MinexCoin"
45,39,19.68,4,"MinexCoin"
44,42,18.42,6,"MinexCoin"
49,39,18.33,4,"MinexCoin"
49,43,18.21,4,"MinexCoin"
45,44,18.21,14,"MinexCoin"
48,39,18.18,4,"MinexCoin"
47,39,18,4,"MinexCoin"
48,43,17.87,4,"MinexCoin"
45,40,17.4,4,"MinexCoin"
4,3,17.24,19,"MinexCoin"
12,11,17.14,9,"MinexCoin"
48,46,17.09,8,"MinexCoin"
45,43,16.7,10,"MinexCoin"
46,39,16.19,4,"MinexCoin"
15,10,15.9,5,"MinexCoin"
14,10,15.76,5,"MinexCoin"
43,42,15.48,10,"MinexCoin"
49,44,15.09,6,"MinexCoin"
13,11,14.36,7,"MinexCoin"
13,12,13.78,9,"MinexCoin"
48,44,13.39,6,"MinexCoin"
14,3,13.19,7,"MinexCoin"
49,38,13.06,4,"MinexCoin"
50,38,13.06,4,"MinexCoin"
13,10,12.76,5,"MinexCoin"
15,12,11.7,7,"MinexCoin"
49,45,11.69,6,"MinexCoin"
48,47,11.59,10,"MinexCoin"
50,46,11.5,6,"MinexCoin"
47,45,11.43,8,"MinexCoin"
49,46,11.33,6,"MinexCoin"
6,4,11.25,11,"MinexCoin"
32,31,10.08,13,"MinexCoin"
48,45,9.99,6,"MinexCoin"
50,45,8.92000000000001,6,"MinexCoin"
50,44,8.25,6,"MinexCoin"
13,8,7.3,5,"MinexCoin"
14,8,7.3,5,"MinexCoin"
47,44,7.27,6,"MinexCoin"
15,11,6.32,5,"MinexCoin"
50,42,5.43,4,"MinexCoin"
12,9,5.39,5,"MinexCoin"
13,9,5.39,5,"MinexCoin"
13,3,5.23000000000002,7,"MinexCoin"
12,10,5.04,5,"MinexCoin"
7,2,3.25000000000001,11,"MinexCoin"
14,9,2.87,5,"MinexCoin"
15,9,2.87,5,"MinexCoin"
17,2,2.21000000000002,7,"MinexCoin"
16,9,2.19,5,"MinexCoin"
11,10,1.77000000000001,7,"MinexCoin"
16,2,1.75000000000001,7,"MinexCoin"
9,2,0.890000000000011,9,"MinexCoin"
50,43,0.790000000000003,4,"MinexCoin"
8,3,0.550000000000011,11,"MinexCoin"
50,37,-0.179999999999996,4,"MinexCoin"
49,47,-0.359999999999998,8,"MinexCoin"
6,3,-0.789999999999988,13,"MinexCoin"
46,45,-0.870000000000005,14,"MinexCoin"
5,2,-0.909999999999989,13,"MinexCoin"
7,3,-1.44999999999999,13,"MinexCoin"
44,36,-2.42,4,"MinexCoin"
45,36,-2.42,4,"MinexCoin"
44,37,-2.42,4,"MinexCoin"
33,31,-2.47,8,"MinexCoin"
4,2,-2.50999999999999,15,"MinexCoin"
27,26,-2.66,7,"MinexCoin"
50,47,-3.32,6,"MinexCoin"
46,36,-3.63,4,"MinexCoin"
6,2,-4.22999999999998,13,"MinexCoin"
15,3,-4.32999999999999,7,"MinexCoin"
8,2,-4.46999999999999,11,"MinexCoin"
16,10,-4.72,5,"MinexCoin"
14,2,-5.96999999999998,7,"MinexCoin"
15,2,-5.96999999999998,7,"MinexCoin"
29,26,-5.99,5,"MinexCoin"
50,24,-6.11,6,"MinexCoin"
47,36,-6.31,4,"MinexCoin"
42,41,-6.63,8,"MinexCoin"
43,38,-6.71,4,"MinexCoin"
19,4,-7.32,3,"MinexCoin"
20,4,-7.32,3,"MinexCoin"
21,4,-7.32,3,"MinexCoin"
22,4,-7.32,3,"MinexCoin"
23,4,-7.32,3,"MinexCoin"
50,49,-7.8,12,"MinexCoin"
28,26,-8.63999999999999,5,"MinexCoin"
49,22,-8.75,4,"MinexCoin"
48,23,-8.75,4,"MinexCoin"
22,3,-9.27,3,"MinexCoin"
34,31,-9.27,4,"MinexCoin"
47,23,-9.61,4,"MinexCoin"
46,24,-9.61,4,"MinexCoin"
17,9,-9.83999999999999,5,"MinexCoin"
42,38,-10.64,4,"MinexCoin"
18,5,-11.03,3,"MinexCoin"
19,5,-11.03,3,"MinexCoin"
20,5,-11.03,3,"MinexCoin"
50,23,-11.13,4,"MinexCoin"
16,3,-11.27,7,"MinexCoin"
17,3,-11.27,7,"MinexCoin"
18,2,-11.37,5,"MinexCoin"
19,2,-11.37,5,"MinexCoin"
20,3,-11.47,3,"MinexCoin"
21,3,-11.47,3,"MinexCoin"
17,4,-11.47,3,"MinexCoin"
18,4,-11.47,3,"MinexCoin"
42,39,-11.62,6,"MinexCoin"
35,33,-11.73,6,"MinexCoin"
48,24,-11.99,4,"MinexCoin"
49,24,-11.99,4,"MinexCoin"
16,4,-12.13,7,"MinexCoin"
19,6,-12.28,3,"MinexCoin"
15,4,-12.39,7,"MinexCoin"
45,38,-12.7,4,"MinexCoin"
35,32,-13.35,4,"MinexCoin"
47,38,-13.48,4,"MinexCoin"
48,38,-13.48,4,"MinexCoin"
44,40,-13.6,4,"MinexCoin"
49,23,-13.77,4,"MinexCoin"
46,38,-13.91,4,"MinexCoin"
47,24,-14.63,4,"MinexCoin"
49,48,-14.66,12,"MinexCoin"
37,21,-14.85,3,"MinexCoin"
36,22,-14.85,3,"MinexCoin"
37,22,-14.85,3,"MinexCoin"
34,23,-14.85,3,"MinexCoin"
35,23,-14.85,3,"MinexCoin"
36,23,-14.85,3,"MinexCoin"
32,24,-14.85,3,"MinexCoin"
33,24,-14.85,3,"MinexCoin"
34,24,-14.85,3,"MinexCoin"
14,7,-14.89,5,"MinexCoin"
37,23,-14.95,3,"MinexCoin"
32,25,-14.95,3,"MinexCoin"
44,41,-14.98,4,"MinexCoin"
35,22,-15.04,3,"MinexCoin"
31,24,-15.04,3,"MinexCoin"
49,34,-15.06,4,"MinexCoin"
49,35,-15.06,4,"MinexCoin"
29,27,-15.07,6,"MinexCoin"
34,33,-15.13,10,"MinexCoin"
35,31,-15.15,4,"MinexCoin"
19,17,-15.18,5,"MinexCoin"
15,7,-15.4,5,"MinexCoin"
16,7,-15.4,5,"MinexCoin"
44,3,-15.6,3,"MinexCoin"
45,3,-15.6,3,"MinexCoin"
46,3,-15.6,3,"MinexCoin"
30,25,-15.71,3,"MinexCoin"
31,25,-15.71,3,"MinexCoin"
30,26,-15.71,3,"MinexCoin"
31,26,-15.71,3,"MinexCoin"
33,25,-15.81,3,"MinexCoin"
17,15,-16,5,"MinexCoin"
38,21,-16,3,"MinexCoin"
39,21,-16,3,"MinexCoin"
35,24,-16,3,"MinexCoin"
40,21,-16.1,3,"MinexCoin"
38,22,-16.1,3,"MinexCoin"
39,22,-16.1,3,"MinexCoin"
40,22,-16.1,3,"MinexCoin"
34,25,-16.1,3,"MinexCoin"
23,3,-16.1,5,"MinexCoin"
45,35,-16.12,4,"MinexCoin"
43,36,-16.12,4,"MinexCoin"
28,24,-16.6,3,"MinexCoin"
29,24,-16.6,3,"MinexCoin"
30,24,-16.6,3,"MinexCoin"
27,25,-16.6,3,"MinexCoin"
24,3,-16.61,5,"MinexCoin"
16,11,-16.78,5,"MinexCoin"
34,29,-16.79,4,"MinexCoin"
35,27,-16.86,4,"MinexCoin"
34,28,-16.86,4,"MinexCoin"
48,35,-16.87,4,"MinexCoin"
50,48,-16.94,8,"MinexCoin"
38,23,-16.96,3,"MinexCoin"
36,24,-16.96,3,"MinexCoin"
37,24,-16.96,3,"MinexCoin"
35,25,-16.96,3,"MinexCoin"
36,25,-16.96,3,"MinexCoin"
32,26,-16.96,3,"MinexCoin"
33,26,-16.96,3,"MinexCoin"
44,39,-16.99,4,"MinexCoin"
39,23,-17.08,3,"MinexCoin"
38,24,-17.08,3,"MinexCoin"
13,2,-17.27,7,"MinexCoin"
48,34,-17.33,4,"MinexCoin"
46,35,-17.33,4,"MinexCoin"
47,35,-17.33,4,"MinexCoin"
7,5,-17.45,9,"MinexCoin"
29,25,-17.46,3,"MinexCoin"
17,14,-17.48,5,"MinexCoin"
12,2,-17.51,7,"MinexCoin"
18,14,-17.63,5,"MinexCoin"
19,14,-17.63,5,"MinexCoin"
35,28,-17.65,4,"MinexCoin"
27,24,-17.66,3,"MinexCoin"
40,38,-17.66,6,"MinexCoin"
10,2,-17.71,7,"MinexCoin"
11,2,-17.71,7,"MinexCoin"
48,36,-17.74,4,"MinexCoin"
47,3,-17.8,3,"MinexCoin"
48,3,-17.8,3,"MinexCoin"
49,3,-17.8,3,"MinexCoin"
50,3,-17.8,3,"MinexCoin"
43,39,-17.85,4,"MinexCoin"
43,40,-17.85,4,"MinexCoin"
45,16,-18.05,3,"MinexCoin"
46,16,-18.05,3,"MinexCoin"
47,16,-18.05,3,"MinexCoin"
48,16,-18.05,3,"MinexCoin"
46,17,-18.05,3,"MinexCoin"
24,4,-18.07,3,"MinexCoin"
47,37,-18.08,4,"MinexCoin"
48,37,-18.08,4,"MinexCoin"
44,35,-18.09,4,"MinexCoin"
47,17,-18.15,3,"MinexCoin"
48,17,-18.15,3,"MinexCoin"
49,17,-18.15,3,"MinexCoin"
50,17,-18.27,3,"MinexCoin"
15,8,-18.32,5,"MinexCoin"
23,2,-18.32,7,"MinexCoin"
24,2,-18.32,7,"MinexCoin"
28,2,-18.36,3,"MinexCoin"
29,2,-18.36,3,"MinexCoin"
16,15,-18.47,9,"MinexCoin"
34,32,-18.57,6,"MinexCoin"
49,37,-18.6,4,"MinexCoin"
45,37,-18.68,4,"MinexCoin"
26,25,-18.78,5,"MinexCoin"
25,2,-18.83,7,"MinexCoin"
41,21,-18.93,3,"MinexCoin"
42,21,-18.93,3,"MinexCoin"
30,2,-18.97,3,"MinexCoin"
47,22,-18.99,4,"MinexCoin"
48,22,-18.99,4,"MinexCoin"
43,21,-19.05,3,"MinexCoin"
44,21,-19.05,3,"MinexCoin"
41,22,-19.05,3,"MinexCoin"
42,22,-19.05,3,"MinexCoin"
28,25,-19.06,5,"MinexCoin"
16,14,-19.21,7,"MinexCoin"
49,33,-19.3,4,"MinexCoin"
47,34,-19.3,4,"MinexCoin"
